uuid,qscore
faq_question_great-britain-gb-bbl1,0.7078982607211817
faq_question_austin-tx-chin-liposuction-gained-weight,0.8420405378030086
faq_question_dorset-change-nostril-details,0.8017171522847569
doctor_New-York.New-York-City.Plastic-Surgeon_Nina-Naidu,0.9879513244096341
doctor_Florida.Miami.Physician_Bella-Pacheco,0.789911290226633
doctor_Florida.Orlando.Dermatologic-Surgeon_J-Matthew-Knight,0.8931461401999673
faq_question_san-antonio-tx-treatment-fresh-facial-trauma-scar-week-10-sutures-removed-today,0.7642241093053103
doctor_Georgia.Savannah.Plastic-Surgeon_Marc-Bisseck,0.7582191137500055
faq_question_redondo-beach-ca-co2-fractioned-laser-treatement-face-sun-months,0.8017171522847569
doctor_Louisiana.New-Orleans.Dermatologic-Surgeon_Kyle-Coleman,0.9879513244096341
doctor_Texas.Fort-Worth.Plastic-Surgeon_Danielle-LeBlanc,0.789911290226633
doctor_Montana.Bozeman.Dermatologist_Shannon-Setzer,0.7440380720685922
faq_question_big-indian-ny-prk-eye-surgery-completed-months-morning-vision-sharp-time-passes,0.7078982607211817
faq_question_pain-front-teeth-after-pulling-dissolving-stitch-nose,0.7324473135615129
doctor_Florida.Boca-Raton.Ophthalmologist_Steven-Fagien,0.7440380720685922
faq_question_austin-tx-lipoma-removal-armpitear-effect-lacation,0.7642241093053103
faq_question_np19-0gu-rhinoplasty-narrow-nose-rosie,0.7642241093053103
faq_question_columbia-il-orthodontist-quoted-6200-invisalign-correct-cross-bite-crowded-teeth,0.7642241093053103
doctor_Tennessee.Chattanooga.Plastic-Surgeon_Mark-Brzezienski,0.9790403044191969
doctor_New-York.Westchester.Dermatologic-Surgeon_Dale-Abadir,0.7440380720685922
doctor_New-Jersey.Voorhees.Facial-Plastic-Surgeon_Patrick-Hall,0.7311716247385501
doctor_Utah.Salt-Lake-City.Plastic-Surgeon_Randall-Barnett,0.9879513244096341
faq_question_san-francisco-ca-based-pictures-alar-base-revision-decreasing-flare-nostrils,0.7324473135615129
faq_question_plainfield-il-tip-nose-crooked-after-previous-rhinoplasty-correct-tipoplasty,0.9904032873207381
faq_question_nashville-tn-chin-lipo-improvement-normal,0.9456666044581534
doctor_Florida.Plantation.Oral-&-Maxillofacial-Surgeon_Ramon-Perez-Rosich,0.7311716247385501
doctor_New-Jersey.Red-Bank.Plastic-Surgeon_stephen-chidyllo-md-facs,0.7311716247385501
doctor_Virginia.Fairfax.Dermatologic-Surgeon_Hema-Sundaram,0.9839865882703087
doctor_South-Carolina.Greenville.Dermatologist_Caroline-Price,0.7440380720685922
doctor_North-Carolina.Hickory.Orthodontist_Kimberly-Gragg,0.7440380720685922
faq_question_brussels-il-dermaroller-damage-scars,0.7642241093053103
faq_question_rego-park-ny-x-ray-before-rhinoplasty,0.8420405378030086
doctor_Montana.Bozeman.Facial-Plastic-Surgeon_Hugh-Hetherington,0.9470008830649587
faq_question_forest-park-il-worried-alar-base-reduction,0.7078982607211817
doctor_Washington.Kirkland.Dentist_Daniel-Frost,0.7440380720685922
faq_question_hialeah-fl-oozing-insicion-breast-reduction,0.7324473135615129
doctor_Washington-DC.Washington.Dermatologist_Radha-Mikkilineni,0.8931461401999673
faq_question_los-angeles-ca-acupuncture-before-and-after-surgery,0.7324473135615129
doctor_Virginia.Richmond.Dentist_Stephen-Scott-Young,0.7311716247385501
faq_question_surrey-picosure-safe-effective-autoimmune-disease-medication-photosensitivity-s,0.7078982607211817
faq_question_city-london-gb-lippodissolve-face-reduce-severe-deformities-after-facial-fat,0.8017171522847569
faq_question_new-york-city-sunscreen-after-facelift-eyes,0.9904032873207381
faq_question_serbia-rs-tear-trough-fille-disaster,0.7078982607211817
doctor_Florida.Tallahassee.Dermatologist_Bhavik-Soni,0.7311716247385501
faq_question_amesbury-ma-waxing-legs-your-hair-grow-darker,0.7078982607211817
doctor_New-York.Binghampton.Plastic-Surgeon_Mark-Walker,0.789911290226633
faq_question_billericay-gb-tummy-tuck-tightening-abdominal,0.7324473135615129
faq_question_long-island-ny-25-year-saline-breast-implants-rupture-mammogram,0.9168945465014756
doctor_Indiana.Carmel.Oral-&amp;-Maxillofacial-Surgeon_Robert-Alderman,0.7311716247385501
faq_question_las-vegas-nv-bad-scar-deep-cut-the-forehead-17-month-leave-and-help-heal,0.8017171522847569
faq_question_plano-tx-new-crowns-chip-crown-30-tooth,0.8017171522847569
doctor_Pennsylvania.Oculoplastic-surgeon_scott-goldstein,0.9226749964170101
doctor_Texas.Sugar-Land.Physician_Mary-Moore,0.7440380720685922
faq_question_shirur-please-suggest,0.7324473135615129
faq_question_united-kingdom-gb-undergone-sessions-laser-hair-removal-full-body-pain,0.7642241093053103
doctor_Texas.Spring.Otolaryngologist_Franklin-Douglis,0.7440380720685922
faq_question_ukiah-ca-deviated-septum-in-my-right-nostril-cause-my-entire-nose-lean-the,0.9904032873207381
doctor_United-Kingdom.London.Plastic-Surgeon_Nicholas-James,0.7440380720685922
faq_question_united-kingdom-long-fix-gaped-teeth-braces-painful,0.7078982607211817
doctor_Virginia.Arlington.Dentist_Rania-Saleh,0.7311716247385501
faq_question_croydon-c8-rid-scar-belly-button-piercing,0.7078982607211817
faq_question_ogden-ut-stopped-accutane-after-months-20-mg-day-female-54-120lbs,0.7324473135615129
faq_question_lexington-sc-normal-the-swelling-in-the-belly-and-the-black-the-belly-button-and,0.7642241093053103
doctor_Texas.Houston.Plastic-Surgeon_Kristi-Hustak,0.9570400258596111
faq_question_sydney-au-lump-dropping-tooth-smile-give-week-wait-week-christmas-nye,0.8420405378030086
doctor_Florida.Hollywood.Dermatologist_Ran-Huo,0.7311716247385501
faq_question_canada-ky-infection-post-op-upper-eyelid-lift,0.981485283205967
faq_question_product-similar-juvederm-longer-lasting-sensitive-skin,0.9904032873207381
faq_question_miami-florida-in-body-after-brazilian-butt-lift,0.7642241093053103
faq_question_crying-after-surgery-affect-rhinoplasty-results,0.9168945465014756
faq_question_brooklyn-ny-hey-struggling-acne-developed-bunch-raised-acne-scars-pimples-idea,0.7078982607211817
doctor_Utah.Salt-Lake-City.Orthodontist_John-Graham,0.8069859426322238
doctor_Michigan.Royal-Oak.Orthodontist_Jerek-Petrous,0.7440380720685922
doctor_Virginia.Charlottesville.General-Surgeon_Bruce-Schirmer,0.7582191137500055
doctor_Ohio.Columbus.Dermatologist_Gwyn-Londeree,0.7311716247385501
faq_question_splotchy-marks,0.7324473135615129
doctor_Texas.Dallas.Physician_Surjit-Rai,0.9729776943178393
faq_question_toronto-10-days-post-op-sutures-incision-area-tender-bit-swollen-normal,0.967028485227838
doctor_Illinois.Hoffman-Estates.Dermatologist_Debra-Bakal,0.7311716247385501
faq_question_arizona-az-implant,0.967028485227838
faq_question_when-the-nose-strong-before-rhinoplasty,0.8017171522847569
faq_question_new-york-ny-my-hemo-levels-blood-builders-they-work-patients,0.7642241093053103
faq_question_long-beach-ca-long-swelling-after-surgery-side-larger,0.9168945465014756
faq_question_deep-water-wv-experienced-surgeons-young-caucasion-lateral-canthoplasty,0.7642241093053103
faq_question_england-ar-method-closing-large-gaps-teeth-braces-long,0.7078982607211817
doctor_Texas.Houston.Plastic-Surgeon_Steven-Hamilton,0.773574950944017
doctor_Texas.New-Braunfels.Family-Physician_Claire-Coco,0.8422079044193275
faq_question_north-las-vegas-nv-orthodontist-short-tooth-longer-match-side-question,0.7078982607211817
faq_question_body-lift-tighten-loose-skin-massive-weight-loss,0.9904032873207381
faq_question_london-tx-vagina-normal,0.8017171522847569
doctor_Maryland.Baltimore.Plastic-Surgeon_Adam-L-Basner,0.9879513244096341
faq_question_temecula-ca-37-child-decide-explant-lift-exchange-lift,0.9168945465014756
doctor_Florida.Boynton-Beach.Dermatologic-Surgeon_Andrew-Weinstein,0.7311716247385501
faq_question_lake-saint-louis-mo-receive-medical-leave-doctor-telling-job-procedure,0.8420405378030086
faq_question_chicago-il-doctors-dominican-accept-care-credit-form-payment,0.8815707559643768
doctor_Oklahoma.Tulsa.Dentist_Steven-White,0.7440380720685922
faq_question_italy-picoway-laser-eyebrows-fall-permanently,0.7642241093053103
faq_question_ct-unconventional-request-simple-effective-procedure-stretch-marks-find-doctor,0.7078982607211817
doctor_Washington.Seattle.Facial-Plastic-Surgeon_William-Portuese,0.9879513244096341
faq_question_chicago-il-correct-proportions-lateral-upper-incisors-frontals-premolars-dental,0.7642241093053103
doctor_Florida.Hollywood.Oculoplastic-Surgeon_Michael-Glassman,0.7311716247385501
faq_question_dallas-tx-method-labiaplasty,0.9456666044581534
doctor_Texas.San-Antonio.Dermatologist_John-Browning,0.8597401904326206
doctor_Minnesota.Rochester.Oculoplastic-surgeon_george-bartley,0.7311716247385501
doctor_New-York.New-York-City.Plastic-Surgeon_John-Perrotti,0.9656771355132703
faq_question_port-richey-fl-upper-lip-itching-dry-implants-year,0.7078982607211817
faq_question_decide-size-implant-geti-help,0.967028485227838
faq_question_san-francisco-ca-surgery-remove-marionette-lines,0.7078982607211817
faq_question_australia-au-sebaceous-hyperplasia-treated-dermapen,0.8420405378030086
doctor_West-Virginia.Wheeling.Plastic-Surgeon_Karl-Mueller,0.7440380720685922
doctor_Maryland.College-Park.Internist_Pradeep-Srivastava,0.7311716247385501
faq_question_expander-silicone-implants-exchange-surgery-days-bump,0.7642241093053103
doctor_Maine.Portland.Plastic-Surgeon_alan-scott-harmatz,0.7440380720685922
faq_question_corona-ca-long-braces,0.7078982607211817
doctor_Florida.Tampa.Plastic-Surgeon_Daniel-Diaco,0.9879513244096341
doctor_Michigan.Grosse-Pointe.Facial-Plastic-Surgeon_Robert-Deeb,0.9879513244096341
faq_question_miami-az-chin-and-jaw-implant-required-achieve-profile-already-want-rhinoplasty,0.9904032873207381
faq_question_collagen-injection-swelling,0.7642241093053103
faq_question_tummy-tuck-hernia-repair-cheaper-cost,0.9456666044581534
doctor_Illinois.Hinsdale.Dermatologist_Alix-Charles,0.9656771355132703
faq_question_big-indian-ny-treatment-deep-dark-eyecan-recommend-doctor-india,0.7078982607211817
doctor_United-Kingdom.Southampton.Physician_Aarti-Narayan-Denning,0.9570400258596111
doctor_New-York.New-York.Dentist_Rimma-Sheshelovsky,0.7582191137500055
faq_question_england-ar-botox-rosacea,0.981485283205967
doctor_Texas.Houston.Dentist_David-Montz,0.7440380720685922
doctor_Washington-DC.Plastic-Surgeon_Lambros-Konstantinos-Viennas,0.7582191137500055
faq_question_chesapeake-va-thought-mini-face-lift-neck-revision-today-left-side-surgical,0.9904032873207381
faq_question_hanford-ca-belly-button-healing-signs-infection,0.8815707559643768
faq_question_portland-chin-fat-rid,0.9168945465014756
faq_question_fort-lauderdale-fl-crown-fell-post-broken-post-removed-crown-new-crown-insert,0.8815707559643768
faq_question_orlando-fl-510-135-lbs-athletic-build-13-131-bwd-34b-size-implant-goal,0.9904032873207381
faq_question_buffalo-ny-ethnic-rhinoplasty-specialist-upstate-ny,0.9456666044581534
faq_question_vertical-incision-tummy-tuck,0.981485283205967
doctor_Ohio.Cleveland.Plastic-Surgeon_Edward-Levy,0.8069859426322238
doctor_Maryland.Bethesda.Facial-Plastic-Surgeon_Jennifer-Parker-Porter,0.9879513244096341
doctor_Maryland.Pikesville.Dermatologist_Barbara-Honig,0.7311716247385501
faq_question_san-diego-ca-i-neck-lift-facelift-weeks-horrible-wrinkles-side-normal,0.9168945465014756
faq_question_saint-louis-mo-swelling-expect-after-tip-rhinoplasty,0.8420405378030086
faq_question_melbourne-au-procedure-cost-fix-small-earlobe-hole-caused-spacer,0.8815707559643768
doctor_Kansas.Kansas-City.Dermatologist_Mark-Andrew-Cohen,0.7311716247385501
doctor_New-Jersey.Englewood.Dermatologist_Mathew-Varghese,0.7311716247385501
faq_question_orthopedic-test-needed-for-breast-reduction,0.8017171522847569
faq_question_long-beach-ca-beast-lift-implants-negative-results,0.9904032873207381
faq_question_hyderabad-momate-cream-years-feeling-itchy-stop-itis-back-normal-healthy-skin,0.7078982607211817
faq_question_miami-fl-tummy-tuck-full-diabetes-type-ii-affect-healing-process-surgeryfat,0.981485283205967
faq_question_andrews-sc-i-bleaching-cream-damage-skin-wear-short-clothes-scar,0.7078982607211817
doctor_Florida.Delray-Beach.Physician_Cecilia-Lacayo,0.7311716247385501
faq_question_Common-charge-consultation,0.9904032873207381
faq_question_south-brisbane-au-piggy-nose,0.7324473135615129
doctor_New-Jersey.Short-Hills.Plastic-Surgeon_Beverly-Friedlander,0.9879513244096341
faq_question_california-ca-i-21-diffuse-hair-loss-puberty-gradual-diffuse-frontal-temporal-bt,0.8017171522847569
doctor_Iowa.Des-Moines.Plastic-Surgeon_Samuel-Maurice,0.9355367636442512
faq_question_problems-occur-after-dental-implant-procedure,0.967028485227838
doctor_Illinois.Chicago.Ophthalmologist_Benjamin-Ticho,0.8931461401999673
doctor_Texas.Garland.Oral-Maxillfacial-and-Surgeon_James-Lucente,0.7311716247385501
doctor_Massachusetts.Newton.Dentist_Courtney-Lavigne,0.9355367636442512
doctor_UAE.Dubai.Plastic-Surgeon_Matteo-Vigo,0.8245192917503444
faq_question_boston-ga-expect-rhinoplasty-nose,0.9168945465014756
doctor_Virginia.Richmond.Plastic-Surgeon_Richard-Redman,0.789911290226633
doctor_Texas.San-Antonio.Physician_Elizabeth-Hernandez-Cardona,0.8422079044193275
faq_question_there-surgeons-for-expertise-in-structural-fat-graftingat-37-experiencing,0.9168945465014756
doctor_Pennsylvania.Philadelphia.Oculoplastic-Surgeon_Allan-Wulc,0.8069859426322238
doctor_Georgia.Atlanta.Oculoplastic-Purgeon_Harvey-Cole,0.8597401904326206
faq_question_long-island-ny-sense-reduce-larger-breast-left-bigger,0.9168945465014756
faq_question_long-island-ny-pregnant-after-tummy-tuck,0.8815707559643768
doctor_Texas.Austin.Plastic-Surgeon_Johnny-Franco,0.9879513244096341
faq_question_london-tx-wondering-surgical-procedures-surgical-change-face-grumpy-approachable,0.7078982607211817
doctor_Michigan.Bariatric-surgeon_steven-poplawski,0.7440380720685922
doctor_New-Jersey.Cherryl-Hill.Plastic-Surgeon_Evan-Sorokin,0.9879513244096341
faq_question_chicago-il-kind-implant-suit-body-type,0.981485283205967
doctor_United-Kingdom.Birmingham.General-Surgeon_Adriano-Seno,0.7582191137500055
doctor_Georgia.Roswell.Plastic-Surgeon_Marc-Klein,0.9879513244096341
doctor_North-Carolina.Raleigh-Durham.Dentist_Susan-Gover,0.7311716247385501
faq_question_new-york-ny-i-40-yr-woman-120-pds-fat-facial-cheeks-procedure-fix,0.8815707559643768
doctor_Georgia.Atlanta.Plastic-Surgeon_Robert-Zaworski,0.9879513244096341
doctor_North-Carolina.Durham.Plastic-Surgeon_Cynthia-Diehl,0.9729776943178393
faq_question_ontario-ca-young-co2-lasers,0.8017171522847569
faq_question_philippines-ph-pay-the-balance-in-braces-satisfied-the-work-and-come-back-for,0.7078982607211817
faq_question_jamaica-plain-ma-i-40s-told-extract-10-teeth-inflammation-2002-dentist,0.7078982607211817
faq_question_maryland-ny-explant-local,0.9456666044581534
faq_question_loves-park-il-a-good-candidate-coolsculpting,0.9904032873207381
faq_question_bethpage-ny-post-juvederm-lump,0.967028485227838
faq_question_cambridge-ma-applied-40-glycolic-peel-red-dark-brown-splotchy-marks-cheeks-scar,0.7324473135615129
doctor_Florida.Jacksonville.Plastic-Surgeon_William-Palin,0.8931461401999673
doctor_New-York.Dermatologic-Surgeon_Michele-Pauporte,0.7311716247385501
doctor_UAE.Dubai.Hair-Restoration-Surgeon_Zulfiqar-Tunio,0.7311716247385501
faq_question_roanoke-va-jaw-implants,0.7642241093053103
doctor_Tennessee.Nashville.Dermatologic-Surgeon_T-Day,0.9084982534318887
faq_question_bible-school-park-ny-insight-revision-rhinoplasty-surgeries-ent-breathing-worse,0.7642241093053103
doctor_United-Kingdom.Manchester.Plastic-Surgeon_Peter-Paterson,0.7440380720685922
faq_question_south-africa-za-rid-gap,0.7078982607211817
doctor_Michigan.Sterling-Heights.Oculoplastic-Surgeon_Mark-Berkowitz,0.9879513244096341
faq_question_yorkville-il-lasik-year-flaps-eyes-panicking-blurry-vision-days,0.7078982607211817
faq_question_melbourne-au-combining-procedures-cheek-implants-rhinoplasty-breast-augmentation,0.7324473135615129
doctor_Virginia.Leesburg.Dentist_Raymond-Mikhail,0.7311716247385501
faq_question_bradford-ar-i-finished-full-session-laser-hair-removal-upper-lips-area-hair,0.7078982607211817
faq_question_australia-au-concealing-fue-post-op-redness-temple-points,0.8815707559643768
doctor_Texas.Fort-Worth.Plastic-Surgeon_Jon-Kurkjian,0.9879513244096341
faq_question_bronx-ny-fat-pic-butt-big-drift,0.8420405378030086
faq_question_los-angeles-ca-side-drop-after-11-months,0.9904032873207381
doctor_Texas.Killeen.Facial-Plastic-Surgeon_Chris-Himmelheber,0.9879513244096341
faq_question_nova-scotia-ns-money-estimate-remove-tattoo,0.7642241093053103
doctor_Missouri.St-Louis.Dermatologic-Surgeon_Christopher-Kling,0.7311716247385501
faq_question_canyon-country-ca-exercises-squad-lunges-deadlift-after-brazilian-butt-lift,0.8815707559643768
doctor_Missouri.Saint-Joseph.Orthodontist_Lauren-Windhorst,0.7311716247385501
doctor_Massachusetts.Cohasset.Orthodontist_Jeff-Donnelly,0.7440380720685922
faq_question_alger-fix-broken-nose-broken-nasal-bones,0.7642241093053103
doctor_United-Kingdom.Liverpool.Plastic-Surgeon_Douglas-McGeorge,0.9570400258596111
doctor_New-Jersey.Red-Bank.Plastic-Surgeon_Russell-Ashinoff,0.9355367636442512
doctor_Ohio.Cleveland.Plastic-Surgeon_Roderick-Jordan,0.7311716247385501
faq_question_big-indian-ny-post-days-started-developing-pimples,0.8420405378030086
doctor_Nevada.Gardnerville.Oral-&-Maxillofacial-Surgeon_Edward-Gray,0.7311716247385501
doctor_Texas.Austin.Plastic-Surgeon_S-Pasquale-Maggi,0.9879513244096341
faq_question_charlotte-nc-bbl-lipo-waist-back-flanks,0.7324473135615129
doctor_New-York.New-Rochelle.Physician_Michael-Kerin,0.9355367636442512
doctor_Washington.Seattle.Dentist_Donald-Jayne,0.7311716247385501
doctor_New-Jersey.Englewood.Plastic-Surgeon_Aaron-Capuano,0.7440380720685922
faq_question_ontario-ca-lipo-thighs-road-body-thigh-lift-saggy-skin-worth,0.8815707559643768
doctor_New-York.Binghampton.Dermatologic-Surgeon_Colleen-Crandell,0.7311716247385501
doctor_United-Kingdom.London.Plastic-Surgeon_Anthony-Armstrong,0.8422079044193275
faq_question_florissant-mo-check-doctor-board-certified,0.9904032873207381
faq_question_london-uk-rid-irregularity-nose-tip,0.7324473135615129
faq_question_the-phrase-the-pocket-refer-in-breast-augmentation,0.9904032873207381
doctor_Georgia.Griffin.Family-Physician_Benjamin-Hess,0.7311716247385501
faq_question_the-fat-transfer-from-belly-cheeks-and-lips-days-and-like-monster-going,0.8815707559643768
faq_question_kuala-lumpur-malaysia-selling-juvaderm-unit-01-mil-multiple-patients,0.7324473135615129
faq_question_south-africa-za-fat-burners-interfere-results-botox,0.7642241093053103
doctor_Missouri.St-Louis.Plastic-Surgeon_William-Huffaker,0.9879513244096341
doctor_Texas.Dallas.Plastic-Surgeon_Patty-Young,0.9790403044191969
faq_question_Calgary-gb-butt-implants-cost-calgary,0.7078982607211817
faq_question_new-philadelphia-pa-doctor-my-wife-losing-hair-fastly-daily-basis-please,0.7642241093053103
doctor_New-York.New-York-City.Plastic-Surgeon_Jay-Birnbaum,0.7582191137500055
faq_question_wound-closure-10-days-after-mohs-surgery,0.8815707559643768
doctor_Mexico.Plastic-Surgeon_Manuel-Gutierrez-Romero,0.9879513244096341
faq_question_london-ky-accutane-irreable-bowel-syndrome-polycystic-ovary-syndrome,0.7078982607211817
doctor_Virginia.Reston.Opthalmologist_Timothy-Malone,0.7311716247385501
faq_question_bronx-ny-long-braces1,0.7324473135615129
doctor_Massachusetts.Boston.Oculoplastic-surgeon_suzanne-freitag,0.7440380720685922
faq_question_belle-rose-la-breathing-problems-after-rhinoplasty,0.8017171522847569
doctor_Utah.Sandy.Plastic-Surgeon_David-Clayton,0.8931461401999673
faq_question_houston-tx-teaching-hospital-texas-nyc-week-wanting-mini-facelift,0.7078982607211817
faq_question_california-wrong-my-sides-and-puffy-belly,0.9456666044581534
faq_question_los-angeles-ca-permanently-compromise-lymphatics,0.7324473135615129
faq_question_waterbury-ct-long-close,0.8420405378030086
faq_question_danbury-ct-nose-job-reduce-size-nose,0.9168945465014756
doctor_Maryland.Baltimore.Plastic-Surgeon_Jeffrey-Horowitz,0.9879513244096341
faq_question_cedar-springs-mi-derma-pen-treatments,0.7324473135615129
faq_question_when-the-excrutiating-pain-subside-after-cool-sculpting,0.9904032873207381
faq_question_juvederm-better-restylane,0.9904032873207381
faq_question_australia-au-achieving-symmetry,0.8017171522847569
doctor_Kentucky.Lexington.Plastic-Surgeon_Martin-Luftman,0.7440380720685922
doctor_Texas.Corpus-Christi.Orthodontist_Richard-Ingraham,0.7440380720685922
doctor_Minnesota.Edina.Dermatologic-Surgeon_Mimi-Lam,0.7440380720685922
faq_question_new-jersey-nj-invisalign-utilized-align-teeth-original-position-post-orthodontic,0.7642241093053103
faq_question_new-york-ny-rid-large-vein-my-forehead,0.8017171522847569
doctor_Florida.Fort-Lauderdale.Plastic-Surgeon_Paul-Wigoda,0.9879513244096341
faq_question_berlin-ga-i-breast-implants-prominent-veins-my-right-breast-sclerotherapy-work,0.8815707559643768
faq_question_22my-entire-face-ruined-12-ipl-treatmentscan-regenerate-its-own,0.7324473135615129
faq_question_folkestone-gb-flat-after-explant-12-year-implants,0.9168945465014756
faq_question_canton-mi-breast-reconstruction-symmetry-issues-concerns,0.8017171522847569
faq_question_anaheim-ca-long-my-front-teeth-straighten,0.7324473135615129
faq_question_chicago-il-i-liquid-silicone-inserted-lips-year-allergic-reaction-removed,0.8420405378030086
doctor_Virginia.Reston.Plastic-Surgeon_Byron-Poindexter,0.9879513244096341
faq_question_kuwait-i-surgery-before-weeks-unfortunatrly-wound-opened-before-week-heal,0.967028485227838
faq_question_american-canyon-ca-i-want-breast-implants-dont-want-huge-feel-like-my-chest,0.9904032873207381
faq_question_fountain-valley-ca-q-switched-laser,0.7324473135615129
faq_question_mississippi-rising,0.9904032873207381
doctor_United-Kingdom.Liverpool.Plastic-Surgeon_Nadir-Ali,0.9226749964170101
faq_question_charoltte-bad-asymmetrical-face-jaw-bone-bigger-left-swollen-weird-chin,0.7078982607211817
faq_question_fort-washington-md-large-scale-nerve-damage-frequent-complication-craniofacial,0.7078982607211817
doctor_Texas.Austin.Plastic-Surgeon_Jeffrey-Cone,0.9570400258596111
faq_question_nashville-ga-buttocks-supposed-sore-13-days-after-surgery,0.7642241093053103
faq_question_san-antonio-fl-worried-incision-breast-feels-sharp-stabbing-burning-pain,0.8017171522847569
doctor_Louisiana.Baton-Rouge.Urologist_Maurice-Vick,0.9084982534318887
doctor_Pennsylvania.Philadelphia.Plastic-Surgeon_Frederick-LaVan,0.773574950944017
faq_question_american-canyon-ca-doctors-fit-patient-surgery-specific-time-booked-patient,0.7078982607211817
doctor_Florida.Tampa.Dermatologist_John-Millns,0.7440380720685922
doctor_New-York.New-York.Dentist_Lilya-Horowitz,0.8931461401999673
faq_question_seattle-wa-submental-chin-reduction,0.7324473135615129
doctor_Washington.Bellevue.Dentist_Brandon-Cooley,0.7440380720685922
faq_question_spokane-wa-cover-stretch-marks-permenantly-surgically-remove,0.7078982607211817
doctor_Utah.Salt-Lake-City.Dermatologist_Leo-Sotiriou,0.7311716247385501
faq_question_philadelphia-pa-freckles-sunspots-face,0.7078982607211817
faq_question_the-fraxel-laser-treatment-the-ematrix-radio-frequency-treatment-run-the-risk,0.7324473135615129
faq_question_virginia-va-normal-charge-fee-bigger,0.981485283205967
doctor_Pennsylvania.Media.Dentist_Richard-Barton,0.7311716247385501
faq_question_puffiness-three-weeks-post-blepharoplasty,0.9168945465014756
doctor_Michigan.Muskegon.Bariatric-Surgeon_Brian-Gluck,0.7440380720685922
doctor_New-York.Mount-Kisco.Dermatologic-Surgeon_Benjamin-Rosenberg,0.7311716247385501
doctor_Florida.Miami.Physician_Camille-Chavez,0.7582191137500055
doctor_United-Kingdom.Newcastle-Upon-Tyne.Plastic-Surgeon_Ahmed-Ali-Khan,0.8597401904326206
doctor_Texas.Lubbock.Dermatologist_Richard-Hope,0.7311716247385501
doctor_Louisiana.Lafayette.Facial-Plastic-Surgeon_Bradley-Chastant,0.773574950944017
faq_question_weatherford-tx-breasts-knotting-after-breast-augmentation-lift,0.8017171522847569
doctor_Florida.Melbourne.Facial-Plastic-Surgeon_Ross-Clevens,0.9879513244096341
doctor_North-Carolina.Raleigh-Durham.Plastic-Surgeon_Shruti-Tannan,0.7311716247385501
faq_question_benefit-from-jaw-and-chin-implant-augmentation,0.7642241093053103
faq_question_ptosis-fixable-surgery,0.9904032873207381
faq_question_Brisbane-au-cost-filing-teeth-brisbane,0.7078982607211817
faq_question_york-nj-tt-hypertrophic-scars,0.981485283205967
doctor_Florida.Jacksonville.Plastic-Surgeon_William-Wallace,0.9879513244096341
faq_question_new-york-ny-kind-products-skin-smooth-clear,0.7078982607211817
faq_question_raleigh-nc-son-septoplasty-today-nose-bleeding-expected-concerned,0.7324473135615129
faq_question_manila-ph-i-wanna-good-candidate-buccal-fat-pad-removal,0.7642241093053103
faq_question_what-phthalates,0.7078982607211817
doctor_Tennessee.Memphis.Dermatologic-Surgeon_Alan-Levy,0.7582191137500055
doctor_Mexico.Plastic-Surgeon_Omar-Perez-Saucedo,0.773574950944017
faq_question_syringe-juvederm-eyes-puffiness,0.9168945465014756
faq_question_sacramento-nm-general-price-breast-implant-removal-california,0.8815707559643768
doctor_Ohio.Cleveland.Dermatologic-Surgeon_Christine-Poblete-Lopez,0.7311716247385501
faq_question_new-zealand-nz-a-nose-scar-caused-big-piece-glass-treated,0.7078982607211817
faq_question_ottawa-similar-result-desired-after-picture-attainable-custom-chin-implant,0.8815707559643768
doctor_Oregon.Portland.Plastic-Surgeon_Shannon-OBrien,0.9470008830649587
faq_question_hair-growth-several-months-after-hair-transplant,0.9904032873207381
doctor_Oregon.Portland.Oral-&-Maxillofacial-Surgeon_Normund-Auzins,0.7311716247385501
doctor_New-York.New-York-City.Plastic-Surgeon_Eric-Choe,0.9879513244096341
doctor_Michigan.Detroit.Dermatologist_Khaled-El-Hoshy,0.8931461401999673
faq_question_united-kingdom-gb-facial-asymmetry-advice-genioplasty-otoplasty-mandibular,0.7324473135615129
doctor_Maryland.Chevy-Chase.Plastic-Surgeon_Scott-Spear,0.9355367636442512
doctor_Georgia.Atlanta.Plastic-Surgeon_David-Whiteman,0.9879513244096341
faq_question_fort-worth-tx-fat-transfer-butt-silicone-injections,0.7642241093053103
doctor_United-Kingdom.London.Physician_Yakout-Alaraji,0.7311716247385501
faq_question_battle-mountain-nv-lattisimus-flap-breast-imlpant-left-lopsided-obtain-symmetry,0.8420405378030086
faq_question_york-pictures-bbl-lipo-similar-pre-op-body-realistic-idea-expect-post-op,0.8420405378030086
faq_question_los-angeles-ca-bbl-benefit-shape-addition-tummy-tuck,0.9904032873207381
faq_question_rapid-city-sd-puffy-eyes-after-juvederm-injections-year,0.8420405378030086
doctor_Georgia.Atlanta.Ophthalmologist_Brent-Hayek,0.7311716247385501
faq_question_atlanta-ga-normal-for-sclerotherapy-for-years-sessions-treatment-safe-and-long,0.9168945465014756
faq_question_sherman-tx-banding-neck-droopy-skin-neck-surgery-avoid-scars-front-ears,0.9904032873207381
doctor_North-Carolina.Winston-Salem.Oculoplastic-Surgeon_Parag-Gandhi,0.7440380720685922
faq_question_framingham-ma-deviated-septum-affect-dental-implant-surgery-weeks,0.8420405378030086
doctor_Texas.Round-Rock.Plastic-Surgeon_Mahlon-Kerr,0.9879513244096341
